"data","k","method","iter1","iter2","iter3","iter4","iter5","iter6","iter7","iter8","iter9","iter10","iter11","iter12","iter13","iter14","iter15","iter16","iter17","iter18","iter19","iter20","iter21","iter22","iter23","iter24","iter25","iter26","iter27","iter28","iter29","iter30","iter31","iter32","iter33","iter34","iter35","iter36","iter37","iter38","iter39","iter40","iter41","iter42","iter43","iter44","iter45","iter46","iter47","iter48","iter49","iter50","iter51","iter52","iter53","iter54","iter55","iter56","iter57","iter58","iter59","iter60","iter61","iter62","iter63","iter64","iter65","iter66","iter67","iter68","iter69","iter70","iter71","iter72","iter73","iter74","iter75","iter76","iter77","iter78","iter79","iter80","iter81","iter82","iter83","iter84","iter85","iter86","iter87","iter88","iter89","iter90","iter91","iter92","iter93","iter94","iter95","iter96","iter97","iter98","iter99","iter100","iter101","iter102","iter103","iter104","iter105","iter106","iter107","iter108","iter109","iter110","iter111","iter112","iter113","iter114","iter115","iter116","iter117","iter118","iter119","iter120","iter121","iter122","iter123","iter124","iter125","iter126","iter127","iter128","iter129","iter130","iter131","iter132","iter133","iter134","iter135","iter136","iter137","iter138","iter139","iter140","iter141","iter142","iter143","iter144","iter145","iter146","iter147","iter148","iter149","iter150","iter151","iter152","iter153","iter154","iter155","iter156","iter157","iter158","iter159","iter160","iter161","iter162","iter163","iter164","iter165","iter166","iter167","iter168","iter169","iter170","iter171","iter172","iter173","iter174","iter175","iter176","iter177","iter178","iter179","iter180","iter181","iter182","iter183","iter184","iter185","iter186","iter187","iter188","iter189","iter190","iter191","iter192","iter193","iter194","iter195","iter196","iter197","iter198","iter199","iter200"
"sla",5,"pn",-753343.382877655,-751106.494799465,-749962.194550564,-748803.618558037,-747170.951917952,-744312.004787792,-740105.32224182,-737363.530767782,-736302.926308207,-736001.110265684,-735934.31203419,-735915.724481934,-735909.00416733,-735906.29819902,-735905.118400942,-735904.455994487,-735904.03946911,-735903.771093593,-735903.615547173,-735903.515961507,-735903.456228265,-735903.417783026,-735903.39095203,-735903.373877021,-735903.360249173,-735903.350218897,-735903.343833312,-735903.339265187,-735903.334957563,-735903.33064355,-735903.326157862,-735903.321350556,-735903.316072926,-735903.310163183,-735903.303435036,-735903.295665193,-735903.286618429,-735903.275992929,-735903.263491991,-735903.255111156,-735903.25465996,-735903.254601456,-735903.254555511,-735903.254518271,-735903.254487734,-735903.254462528,-735903.254441631,-735903.254424252,-735903.254409764,-735903.254397663,-735903.254387539,-735903.25437906,-735903.254371948,-735903.254365977,-735903.25436096,-735903.254356739,-735903.254353186,-735903.254350192,-735903.254347667,-735903.254345536,-735903.254343735,-735903.254342213,-735903.254340924,-735903.254339833,-735903.254338907,-735903.254338122,-735903.254337454,-735903.254336887,-735903.254336404,-735903.254335992,-735903.254335641,-735903.254335341,-735903.254335084,-735903.254334865,-735903.254334677,-735903.254334516,-735903.254334377,-735903.254334258,-735903.254334155,-735903.254334067,-735903.254333991,-735903.254333925,-735903.254333868,-735903.254333818,-735903.254333775,-735903.254333738,-735903.254333706,-735903.254333678,-735903.254333654,-735903.254333632,-735903.254333614,-735903.254333597,-735903.254333583,-735903.254333571,-735903.25433356,-735903.25433355,-735903.254333542,-735903.254333535,-735903.254333528,-735903.254333523,-735903.254333518,-735903.254333513,-735903.254333509,-735903.254333506,-735903.254333503,-735903.2543335,-735903.254333498,-735903.254333496,-735903.254333494,-735903.254333492,-735903.254333491,-735903.25433349,-735903.254333489,-735903.254333488,-735903.254333487,-735903.254333486,-735903.254333485,-735903.254333485,-735903.254333484,-735903.254333484,-735903.254333483,-735903.254333483,-735903.254333482,-735903.254333482,-735903.254333482,-735903.254333482,-735903.254333481,-735903.254333481,-735903.254333481,-735903.254333481,-735903.254333481,-735903.254333481,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348
"sla",5,"rec1_pn",-737443.171756563,-736173.997209831,-735963.870872673,-735926.380527028,-735913.657211832,-735908.429228727,-735905.823249679,-735904.661188917,-735904.178952571,-735903.921379959,-735903.754696611,-735903.639039052,-735903.55021179,-735903.47742298,-735903.430220001,-735903.395434887,-735903.366379462,-735903.35104302,-735903.339018142,-735903.326353603,-735903.313881808,-735903.304974236,-735903.295156914,-735903.284059764,-735903.271238078,-735903.262317091,-735903.259167044,-735903.257359335,-735903.25699962,-735903.256700013,-735903.256445245,-735903.256227001,-735903.256038913,-735903.255875899,-735903.255733844,-735903.255611122,-735903.255530545,-735903.255469155,-735903.255414246,-735903.255364594,-735903.255319268,-735903.255277525,-735903.255238768,-735903.255202516,-735903.255168373,-735903.255136019,-735903.255105188,-735903.255075662,-735903.255047259,-735903.255019828,-735903.254993245,-735903.254967403,-735903.254942217,-735903.254917611,-735903.254893525,-735903.254869908,-735903.254846718,-735903.254823918,-735903.25480148,-735903.254779378,-735903.254757595,-735903.254736113,-735903.25471492,-735903.254694006,-735903.254673362,-735903.254652984,-735903.254632867,-735903.254613008,-735903.254593405,-735903.254574058,-735903.254554967,-735903.254536132,-735903.254517556,-735903.254499238,-735903.254481182,-735903.254463389,-735903.254445861,-735903.254428601,-735903.254411612,-735903.254394894,-735903.25437845,-735903.254362283,-735903.254346508,-735903.254337383,-735903.254335108,-735903.25433437,-735903.254334097,-735903.254333974,-735903.2543339,-735903.254333847,-735903.254333804,-735903.254333767,-735903.254333735,-735903.254333707,-735903.254333682,-735903.254333659,-735903.25433364,-735903.254333622,-735903.254333606,-735903.254333592,-735903.25433358,-735903.254333569,-735903.254333559,-735903.254333551,-735903.254333543,-735903.254333536,-735903.25433353,-735903.254333524,-735903.254333519,-735903.254333515,-735903.254333511,-735903.254333508,-735903.254333505,-735903.254333502,-735903.2543335,-735903.254333497,-735903.254333495,-735903.254333494,-735903.254333492,-735903.254333491,-735903.25433349,-735903.254333489,-735903.254333488,-735903.254333487,-735903.254333486,-735903.254333485,-735903.254333485,-735903.254333484,-735903.254333484,-735903.254333483,-735903.254333483,-735903.254333482,-735903.254333482,-735903.254333482,-735903.254333482,-735903.254333481,-735903.254333481,-735903.254333481,-735903.254333481,-735903.254333481,-735903.254333481,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348
"sla",5,"rec2_pn",-752642.191122775,-750815.996508144,-749707.581581615,-748477.394355685,-746322.321830336,-742401.635859358,-738511.262468928,-736642.677506077,-736109.999952781,-735961.908482964,-735923.625753964,-735912.100552801,-735907.591208281,-735905.73670062,-735904.794193079,-735904.252046501,-735903.901184373,-735903.687064349,-735903.553083221,-735903.467796744,-735903.418173556,-735903.383245687,-735903.361435988,-735903.345921926,-735903.334069955,-735903.326127806,-735903.321150513,-735903.317318292,-735903.313730279,-735903.310181128,-735903.306528527,-735903.302637525,-735903.298372174,-735903.29358192,-735903.288089465,-735903.281687519,-735903.274180098,-735903.265159505,-735903.256029473,-735903.254705696,-735903.254635456,-735903.254583018,-735903.25454078,-735903.254506228,-735903.254477759,-735903.254454195,-735903.254434629,-735903.254418344,-735903.254404763,-735903.254393419,-735903.254383931,-735903.254375986,-735903.254369326,-735903.254363737,-735903.254359044,-735903.254355098,-735903.254351779,-735903.254348984,-735903.254346629,-735903.254344642,-735903.254342965,-735903.254341549,-735903.254340351,-735903.254339337,-735903.254338478,-735903.25433775,-735903.254337132,-735903.254336607,-735903.25433616,-735903.25433578,-735903.254335456,-735903.25433518,-735903.254334944,-735903.254334742,-735903.25433457,-735903.254334422,-735903.254334295,-735903.254334186,-735903.254334092,-735903.254334011,-735903.254333942,-735903.254333882,-735903.25433383,-735903.254333785,-735903.254333746,-735903.254333713,-735903.254333683,-735903.254333658,-735903.254333636,-735903.254333617,-735903.2543336,-735903.254333585,-735903.254333572,-735903.254333561,-735903.254333552,-735903.254333543,-735903.254333535,-735903.254333529,-735903.254333523,-735903.254333518,-735903.254333514,-735903.25433351,-735903.254333506,-735903.254333503,-735903.2543335,-735903.254333498,-735903.254333496,-735903.254333494,-735903.254333492,-735903.254333491,-735903.25433349,-735903.254333489,-735903.254333488,-735903.254333487,-735903.254333486,-735903.254333485,-735903.254333485,-735903.254333484,-735903.254333484,-735903.254333483,-735903.254333483,-735903.254333482,-735903.254333482,-735903.254333482,-735903.254333482,-735903.254333481,-735903.254333481,-735903.254333481,-735903.254333481,-735903.254333481,-735903.254333481,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348
"sla",5,"rec12_pn",-736763.918724006,-736034.495818188,-735939.860422909,-735918.984035583,-735910.782348076,-735907.063277596,-735905.435015065,-735904.576650151,-735904.15985505,-735903.92586513,-735903.76645874,-735903.672652498,-735903.598216368,-735903.538837645,-735903.498691072,-735903.465106603,-735903.431791485,-735903.400480872,-735903.373979936,-735903.364945071,-735903.358791238,-735903.352455252,-735903.345731604,-735903.338431699,-735903.330345877,-735903.321222366,-735903.310756144,-735903.299507637,-735903.291514383,-735903.290760391,-735903.290459201,-735903.290181807,-735903.289916376,-735903.289655268,-735903.289416841,-735903.289174285,-735903.288906071,-735903.288603807,-735903.288258431,-735903.287859856,-735903.287396673,-735903.28685583,-735903.286222285,-735903.285478622,-735903.284604625,-735903.2835768,-735903.282367836,-735903.280946016,-735903.279274549,-735903.277310848,-735903.275005743,-735903.272302648,-735903.269136681,-735903.265433797,-735903.261109944,-735903.256070326,-735903.254465897,-735903.254405178,-735903.254371889,-735903.254354481,-735903.254345338,-735903.254340486,-735903.254337864,-735903.254336406,-735903.254335562,-735903.254335047,-735903.254334713,-735903.254334481,-735903.254334311,-735903.25433418,-735903.254334076,-735903.25433399,-735903.254333918,-735903.254333858,-735903.254333807,-735903.254333763,-735903.254333726,-735903.254333693,-735903.254333666,-735903.254333642,-735903.254333621,-735903.254333603,-735903.254333587,-735903.254333574,-735903.254333562,-735903.254333552,-735903.254333543,-735903.254333535,-735903.254333529,-735903.254333523,-735903.254333517,-735903.254333513,-735903.254333509,-735903.254333505,-735903.254333502,-735903.2543335,-735903.254333497,-735903.254333495,-735903.254333494,-735903.254333492,-735903.254333491,-735903.254333489,-735903.254333488,-735903.254333487,-735903.254333486,-735903.254333485,-735903.254333485,-735903.254333484,-735903.254333484,-735903.254333483,-735903.254333483,-735903.254333482,-735903.254333482,-735903.254333482,-735903.254333482,-735903.254333481,-735903.254333481,-735903.254333481,-735903.254333481,-735903.254333481,-735903.254333481,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348,-735903.25433348
"sla",5,"rec",-739070.588201549,-736525.591870912,-736020.513478584,-735942.897662723,-735922.358163573,-735913.055166686,-735908.890053944,-735906.501435429,-735905.112037615,-735904.454296344,-735904.078708934,-735903.862983111,-735903.732627801,-735903.632380631,-735903.570711777,-735903.522228401,-735903.481242585,-735903.449798845,-735903.422725344,-735903.399149304,-735903.379918564,-735903.362225435,-735903.342967473,-735903.322012397,-735903.300161602,-735903.28814141,-735903.280794152,-735903.27597846,-735903.272113864,-735903.268107404,-735903.263911352,-735903.261219473,-735903.26079341,-735903.26044665,-735903.260143682,-735903.259876073,-735903.259638104,-735903.259434464,-735903.259278962,-735903.259140167,-735903.259013253,-735903.25889635,-735903.258787963,-735903.258686873,-735903.258592085,-735903.258502775,-735903.258418261,-735903.258337974,-735903.258261437,-735903.258190431,-735903.258131869,-735903.258079092,-735903.258029358,-735903.257981821,-735903.257936108,-735903.257892,-735903.257849341,-735903.257808002,-735903.257767875,-735903.257728864,-735903.257690885,-735903.257653864,-735903.257617735,-735903.257582437,-735903.257547917,-735903.257514126,-735903.25748102,-735903.25744856,-735903.257416709,-735903.257385432,-735903.257354701,-735903.257324486,-735903.257294761,-735903.257265502,-735903.257236686,-735903.257208293,-735903.257180301,-735903.257152694,-735903.257125453,-735903.257098563,-735903.257072007,-735903.257045771,-735903.257019841,-735903.256994204,-735903.256968847,-735903.256943759,-735903.256918927,-735903.256894341,-735903.256869989,-735903.256845863,-735903.256821951,-735903.256798245,-735903.256774736,-735903.256751414,-735903.256728271,-735903.256705299,-735903.25668249,-735903.256659836,-735903.256637328,-735903.256614961,-735903.256592726,-735903.256570616,-735903.256548625,-735903.256526746,-735903.256504971,-735903.256483295,-735903.256461711,-735903.256440212,-735903.256418794,-735903.256397448,-735903.256376169,-735903.256354952,-735903.25633379,-735903.256312677,-735903.256291608,-735903.256270577,-735903.256249578,-735903.256228605,-735903.256207653,-735903.256186716,-735903.256165788,-735903.256144865,-735903.256123939,-735903.256103005,-735903.256082059,-735903.256061094,-735903.256040104,-735903.256019085,-735903.255998029,-735903.255976932,-735903.255955787,-735903.25593459,-735903.255913333,-735903.25589201,-735903.255870617,-735903.255849147,-735903.255827593,-735903.25580595,-735903.25578421,-735903.255762368,-735903.255740418,-735903.255718351,-735903.255696162,-735903.255673845,-735903.25565139,-735903.255628793,-735903.255606044,-735903.255583137,-735903.255560065,-735903.255536818,-735903.25551339,-735903.255489772,-735903.255465956,-735903.255441932,-735903.255417693,-735903.255393229,-735903.25536853,-735903.255343587,-735903.255318391,-735903.255292931,-735903.255267196,-735903.255241176,-735903.255214859,-735903.255188234,-735903.255161289,-735903.255134011,-735903.255106389,-735903.255078408,-735903.255050056,-735903.255021317,-735903.254992178,-735903.254962624,-735903.254932637,-735903.254902203,-735903.254871305,-735903.254839924,-735903.254808042,-735903.254775641,-735903.254742701,-735903.254709201,-735903.25467512,-735903.254640435,-735903.254605123,-735903.25456916,-735903.254532521,-735903.254495179,-735903.254457108,-735903.254418277,-735903.254378657,-735903.254341605,-735903.254333767,-735903.25433364,-735903.2543336,-735903.254333575,-735903.254333557,-735903.254333543,-735903.254333532,-735903.254333523,-735903.254333515,-735903.254333509
"sla",5,"vanila",-759565.633977388,-742048.605955755,-737264.543661982,-736164.705049431,-735979.765250175,-735935.125933032,-735919.399476552,-735912.010474439,-735908.222546815,-735906.111034957,-735905.160601627,-735904.645000631,-735904.283871652,-735904.060023181,-735903.858081625,-735903.708456692,-735903.629289396,-735903.570186668,-735903.5196721,-735903.483613963,-735903.450293088,-735903.420989943,-735903.407004278,-735903.394696728,-735903.382126413,-735903.369109659,-735903.355493553,-735903.341131225,-735903.327202427,-735903.317437176,-735903.307777592,-735903.298519451,-735903.290824276,-735903.285475655,-735903.281791088,-735903.277904695,-735903.273752144,-735903.269588186,-735903.266230812,-735903.262642675,-735903.260491427,-735903.260132448,-735903.259825489,-735903.259575855,-735903.259356789,-735903.259163028,-735903.25899114,-735903.258838177,-735903.258701594,-735903.258579187,-735903.258469052,-735903.258369543,-735903.258279236,-735903.258196903,-735903.258121483,-735903.258052062,-735903.257987852,-735903.257928176,-735903.257872448,-735903.257820168,-735903.257770902,-735903.257724278,-735903.257679977,-735903.257637722,-735903.257597276,-735903.257558435,-735903.257521022,-735903.257484884,-735903.257449888,-735903.257415922,-735903.257382884,-735903.257350689,-735903.257319261,-735903.257288535,-735903.257258451,-735903.257228959,-735903.257200015,-735903.257171578,-735903.257143612,-735903.257116086,-735903.257088972,-735903.257062243,-735903.257035876,-735903.257009851,-735903.256984148,-735903.256958749,-735903.256933638,-735903.2569088,-735903.25688422,-735903.256859886,-735903.256835785,-735903.256811906,-735903.256788237,-735903.256764769,-735903.256741491,-735903.256718394,-735903.256695469,-735903.256672707,-735903.2566501,-735903.25662764,-735903.256605319,-735903.256583129,-735903.256561063,-735903.256539115,-735903.256517276,-735903.256495541,-735903.256473902,-735903.256452353,-735903.256430888,-735903.2564095,-735903.256388183,-735903.256366931,-735903.256345738,-735903.256324598,-735903.256303506,-735903.256282454,-735903.256261438,-735903.256240452,-735903.25621949,-735903.256198546,-735903.256177615,-735903.256156691,-735903.256135768,-735903.256114842,-735903.256093905,-735903.256072953,-735903.256051979,-735903.256030979,-735903.256009946,-735903.255988874,-735903.255967759,-735903.255946594,-735903.255925373,-735903.25590409,-735903.25588274,-735903.255861316,-735903.255839812,-735903.255818221,-735903.255796539,-735903.255774758,-735903.255752872,-735903.255730874,-735903.255708757,-735903.255686515,-735903.255664141,-735903.255641627,-735903.255618967,-735903.255596153,-735903.255573178,-735903.255550033,-735903.255526711,-735903.255503204,-735903.255479503,-735903.2554556,-735903.255431487,-735903.255407153,-735903.255382591,-735903.255357791,-735903.255332742,-735903.255307435,-735903.255281859,-735903.255256005,-735903.25522986,-735903.255203414,-735903.255176655,-735903.25514957,-735903.255122148,-735903.255094375,-735903.255066239,-735903.255037724,-735903.255008817,-735903.254979503,-735903.254949767,-735903.254919593,-735903.254888963,-735903.254857862,-735903.254826271,-735903.25479417,-735903.254761543,-735903.254728367,-735903.254694622,-735903.254660287,-735903.254625338,-735903.254589753,-735903.254553506,-735903.254516571,-735903.254478922,-735903.254440531,-735903.254401368,-735903.254361403,-735903.254334643,-735903.254333684,-735903.254333619,-735903.254333588,-735903.254333567,-735903.25433355,-735903.254333538,-735903.254333528,-735903.254333519,-735903.254333513
"sla",5,"nndsvd",-749209.166861752,-741033.981996263,-737801.381062477,-736516.674192967,-736092.479423373,-735967.390900118,-735928.952467977,-735914.70938984,-735908.826975715,-735906.230903677,-735905.220809401,-735904.601667673,-735904.1746506,-735903.901369074,-735903.708275698,-735903.585080416,-735903.500066051,-735903.444860336,-735903.412002089,-735903.396249848,-735903.383677363,-735903.371767934,-735903.361526866,-735903.352155973,-735903.34228076,-735903.334149097,-735903.330154349,-735903.326155188,-735903.321981354,-735903.317589192,-735903.313363751,-735903.31200718,-735903.311283788,-735903.31056479,-735903.309840336,-735903.309395105,-735903.309097014,-735903.308766408,-735903.308392434,-735903.307963952,-735903.307468485,-735903.306891809,-735903.306217576,-735903.305426903,-735903.304497913,-735903.303405232,-735903.302119419,-735903.300606347,-735903.298826515,-735903.296734306,-735903.294277194,-735903.291394908,-735903.288018588,-735903.284069952,-735903.279460532,-735903.274379176,-735903.274271623,-735903.274212938,-735903.274182138,-735903.274165872,-735903.274157183,-735903.274152448,-735903.274149785,-735903.274148223,-735903.274147256,-735903.274146619,-735903.274146174,-735903.274145846,-735903.274145593,-735903.274145393,-735903.27414523,-735903.274145096,-735903.274144985,-735903.274144891,-735903.274144813,-735903.274144746,-735903.27414469,-735903.274144643,-735903.274144603,-735903.274144569,-735903.27414454,-735903.274144515,-735903.274144494,-735903.274144476,-735903.274144461,-735903.274144447,-735903.274144436,-735903.274144427,-735903.274144418,-735903.274144411,-735903.274144405,-735903.2741444,-735903.274144395,-735903.274144392,-735903.274144388,-735903.274144385,-735903.274144383,-735903.274144381,-735903.274144379,-735903.274144377,-735903.274144376,-735903.274144374,-735903.274144373,-735903.274144372,-735903.274144372,-735903.274144371,-735903.27414437,-735903.27414437,-735903.274144369,-735903.274144369,-735903.274144368,-735903.274144368,-735903.274144368,-735903.274144368,-735903.274144367,-735903.274144367,-735903.274144367,-735903.274144367,-735903.274144367,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366,-735903.274144366
"sla",5,"random",-787565.177399863,-771564.297621799,-757667.92050598,-751271.857262998,-748082.322826424,-744684.871843941,-739938.849584438,-737129.853728084,-736207.414172972,-735984.0684418,-735929.476257516,-735913.897554761,-735908.18468433,-735905.812338388,-735904.84696111,-735904.366556122,-735904.056425373,-735903.795618347,-735903.66710011,-735903.580121933,-735903.508798954,-735903.467278908,-735903.441853039,-735903.420349497,-735903.401156856,-735903.385528145,-735903.379339911,-735903.373507939,-735903.367682672,-735903.361702994,-735903.355503186,-735903.348885664,-735903.343305219,-735903.339627875,-735903.335409182,-735903.330424643,-735903.324445027,-735903.317180348,-735903.308254432,-735903.301129064,-735903.300742826,-735903.300610966,-735903.300493987,-735903.300386806,-735903.300286485,-735903.300190665,-735903.300097303,-735903.300004554,-735903.299910698,-735903.299814084,-735903.299714457,-735903.299680947,-735903.299650581,-735903.299622486,-735903.299596327,-735903.299571835,-735903.299548783,-735903.299527935,-735903.299517085,-735903.299511921,-735903.299508547,-735903.299506002,-735903.299503953,-735903.299502259,-735903.299500844,-735903.299499656,-735903.299498658,-735903.299497818,-735903.299497111,-735903.299496515,-735903.299496013,-735903.299495589,-735903.299495231,-735903.299494929,-735903.299494674,-735903.299494458,-735903.299494276,-735903.299494121,-735903.29949399,-735903.299493879,-735903.299493785,-735903.299493705,-735903.299493637,-735903.299493579,-735903.29949353,-735903.299493488,-735903.299493452,-735903.299493421,-735903.299493395,-735903.299493373,-735903.299493354,-735903.299493337,-735903.299493323,-735903.299493311,-735903.299493301,-735903.299493292,-735903.299493284,-735903.299493278,-735903.299493272,-735903.299493267,-735903.299493263,-735903.299493259,-735903.299493256,-735903.299493253,-735903.29949325,-735903.299493248,-735903.299493246,-735903.299493245,-735903.299493244,-735903.299493242,-735903.299493241,-735903.29949324,-735903.299493239,-735903.299493239,-735903.299493238,-735903.299493238,-735903.299493237,-735903.299493237,-735903.299493236,-735903.299493236,-735903.299493236,-735903.299493236,-735903.299493235,-735903.299493235,-735903.299493235,-735903.299493235,-735903.299493235,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234,-735903.299493234
