"data","k","method","iter1","iter2","iter3","iter4","iter5","iter6","iter7","iter8","iter9","iter10","iter11","iter12","iter13","iter14","iter15","iter16","iter17","iter18","iter19","iter20","iter21","iter22","iter23","iter24","iter25","iter26","iter27","iter28","iter29","iter30","iter31","iter32","iter33","iter34","iter35","iter36","iter37","iter38","iter39","iter40","iter41","iter42","iter43","iter44","iter45","iter46","iter47","iter48","iter49","iter50","iter51","iter52","iter53","iter54","iter55","iter56","iter57","iter58","iter59","iter60","iter61","iter62","iter63","iter64","iter65","iter66","iter67","iter68","iter69","iter70","iter71","iter72","iter73","iter74","iter75","iter76","iter77","iter78","iter79","iter80","iter81","iter82","iter83","iter84","iter85","iter86","iter87","iter88","iter89","iter90","iter91","iter92","iter93","iter94","iter95","iter96","iter97","iter98","iter99","iter100","iter101"
"sla",25,"rec2_pn",-658702.502681156,-644047.46318923,-643575.497480876,-640273.551345104,-640261.892736661,-640259.91400294,-640258.511132608,-640258.155380437,-640257.734092032,-640257.728952961,-640257.728273356,-640257.727864898,-640257.72752382,-640257.727453508,-640257.727415974,-640257.727397901,-640257.727391176,-640257.727386652,-640257.72738359,-640257.727381515,-640257.727380108,-640257.727379155,-640257.72737851,-640257.727378074,-640257.727377779,-640257.72737758,-640257.727377445,-640257.727377354,-640257.727377293,-640257.727377252,-640257.727377224,-640257.727377205,-640257.727377192,-640257.727377184,-640257.727377178,-640257.727377174,-640257.727377172,-640257.72737717,-640257.727377169,-640257.727377168,-640257.727377167,-640257.727377167,-640257.727377167,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166,-640257.727377166
"sla",25,"rec12_pn",-656248.996210765,-639942.223843485,-639926.705596309,-639921.778830055,-639920.376710386,-639918.889542356,-639918.492903476,-639917.92408139,-639917.328777834,-639916.604661784,-639915.398272576,-639915.14795906,-639914.996423824,-639914.889253924,-639914.860778665,-639914.821362478,-639914.79625527,-639914.760691934,-639914.442302294,-639914.284631255,-639914.130129524,-639913.572013256,-639912.530056092,-639912.40857122,-639912.274849841,-639912.260930569,-639912.253428751,-639912.251714687,-639912.25100984,-639912.250568519,-639912.250231771,-639912.249876823,-639912.249523494,-639912.249512212,-639912.249505882,-639912.249501374,-639912.249498016,-639912.249495461,-639912.249493493,-639912.24949196,-639912.249490757,-639912.249489804,-639912.249489046,-639912.249488438,-639912.249487948,-639912.249487552,-639912.24948723,-639912.249486967,-639912.249486752,-639912.249486592,-639912.249486475,-639912.249486387,-639912.24948632,-639912.249486266,-639912.249486224,-639912.249486189,-639912.249486161,-639912.249486138,-639912.249486119,-639912.249486103,-639912.24948609,-639912.249486079,-639912.24948607,-639912.249486063,-639912.249486057,-639912.249486052,-639912.249486047,-639912.249486044,-639912.249486041,-639912.249486039,-639912.249486036,-639912.249486035,-639912.249486033,-639912.249486032,-639912.249486031,-639912.249486031,-639912.24948603,-639912.249486029,-639912.249486029,-639912.249486029,-639912.249486028,-639912.249486028,-639912.249486028,-639912.249486028,-639912.249486027,-639912.249486027,-639912.249486027,-639912.249486027,-639912.249486027,-639912.249486027,-639912.249486027,-639912.249486027,-639912.249486027,-639912.249486027,-639912.249486027,-639912.249486027,-639912.249486027,-639912.249486027,-639912.249486027,-639912.249486027,-639912.249486027
"sla",25,"rec",-670943.500650489,-640307.898729906,-640145.835141494,-640058.711593106,-640026.156655602,-639994.848569376,-639980.269680348,-639967.819121155,-639959.401722847,-639947.363170798,-639943.283762235,-639938.927574238,-639937.246190278,-639936.233405319,-639935.217480877,-639930.386675977,-639929.788041241,-639928.883737473,-639928.187151198,-639928.073107546,-639927.245062402,-639926.68029581,-639924.647517633,-639924.245145737,-639924.194515978,-639924.18586034,-639924.179153677,-639924.165709063,-639924.150076168,-639924.150047303,-639924.150037187,-639924.150031627,-639924.150028018,-639924.15002546,-639924.150023566,-639924.150022132,-639924.150021032,-639924.150020185,-639924.150019528,-639924.150019017,-639924.150018619,-639924.150018308,-639924.150018065,-639924.150017875,-639924.150017726,-639924.150017609,-639924.150017517,-639924.150017445,-639924.150017388,-639924.150017344,-639924.150017309,-639924.150017281,-639924.15001726,-639924.150017243,-639924.150017229,-639924.150017218,-639924.15001721,-639924.150017204,-639924.150017198,-639924.150017194,-639924.150017191,-639924.150017189,-639924.150017187,-639924.150017185,-639924.150017184,-639924.150017183,-639924.150017182,-639924.150017181,-639924.150017181,-639924.15001718,-639924.15001718,-639924.15001718,-639924.15001718,-639924.15001718,-639924.150017179,-639924.150017179,-639924.150017179,-639924.150017179,-639924.150017179,-639924.150017179,-639924.150017179,-639924.150017179,-639924.150017179,-639924.150017179,-639924.150017179,-639924.150017179,-639924.150017179,-639924.150017179,-639924.150017179,-639924.150017179,-639924.150017179,-639924.150017179,-639924.150017179,-639924.150017179,-639924.150017179,-639924.150017179,-639924.150017179,-639924.150017179,-639924.150017179,-639924.150017179,-639924.150017179
"sla",25,"vanila",-734438.314182922,-638231.290804309,-637629.220406118,-637625.245350345,-637624.793982228,-637624.551288044,-637624.412079807,-637624.401195609,-637624.396311092,-637624.356829761,-637624.347442921,-637624.346531993,-637624.345755315,-637624.3444739,-637624.339836055,-637624.305994805,-637624.245777194,-637624.245162089,-637624.245139378,-637624.245133933,-637624.245131278,-637624.245129557,-637624.245128382,-637624.245127579,-637624.245127033,-637624.245126666,-637624.245126419,-637624.245126255,-637624.245126146,-637624.245126074,-637624.245126027,-637624.245125995,-637624.245125975,-637624.245125961,-637624.245125952,-637624.245125947,-637624.245125943,-637624.24512594,-637624.245125939,-637624.245125938,-637624.245125937,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936,-637624.245125936
"sla",25,"nndsvd",-717215.904658919,-640725.294088045,-637636.002427859,-637626.313701836,-637625.025847036,-637624.714489029,-637624.630255504,-637624.602931978,-637624.572394865,-637624.568997306,-637624.567306432,-637624.565999907,-637624.565592555,-637624.565266266,-637624.564977845,-637624.56469515,-637624.564388322,-637624.564021424,-637624.563539599,-637624.562841766,-637624.562552169,-637624.562530946,-637624.562518776,-637624.562511955,-637624.562508161,-637624.562506019,-637624.562504764,-637624.562503986,-637624.562503471,-637624.562503108,-637624.562502837,-637624.562502626,-637624.562502457,-637624.562502318,-637624.562502202,-637624.562502105,-637624.562502022,-637624.562501952,-637624.562501892,-637624.562501841,-637624.562501796,-637624.562501758,-637624.562501724,-637624.562501695,-637624.56250167,-637624.562501648,-637624.562501629,-637624.562501612,-637624.562501597,-637624.562501584,-637624.562501573,-637624.562501563,-637624.562501554,-637624.562501546,-637624.562501539,-637624.562501533,-637624.562501527,-637624.562501523,-637624.562501518,-637624.562501514,-637624.562501511,-637624.562501508,-637624.562501505,-637624.562501503,-637624.562501501,-637624.562501499,-637624.562501497,-637624.562501496,-637624.562501494,-637624.562501493,-637624.562501492,-637624.562501491,-637624.56250149,-637624.562501489,-637624.562501489,-637624.562501488,-637624.562501488,-637624.562501487,-637624.562501487,-637624.562501486,-637624.562501486,-637624.562501485,-637624.562501485,-637624.562501485,-637624.562501485,-637624.562501485,-637624.562501484,-637624.562501484,-637624.562501484,-637624.562501484,-637624.562501484,-637624.562501484,-637624.562501483,-637624.562501483,-637624.562501483,-637624.562501483,-637624.562501483,-637624.562501483,-637624.562501483,-637624.562501483,-637624.562501483
"sla",25,"random",-787875.290183013,-641727.771338014,-640710.758174497,-640598.39510204,-640538.286507473,-640457.078049939,-640423.788879898,-640410.449161448,-640398.292261126,-640383.884841395,-637695.375662987,-637627.738771287,-637625.924960581,-637625.288352018,-637625.174098922,-637625.068849438,-637625.047410078,-637624.954814397,-637624.880683192,-637624.780443713,-637624.774490257,-637624.772545558,-637624.771336884,-637624.771206659,-637624.77111358,-637624.771035312,-637624.77096713,-637624.770900996,-637624.770833657,-637624.770762151,-637624.770682977,-637624.770591445,-637624.770480641,-637624.770339569,-637624.770149452,-637624.769966161,-637624.769963169,-637624.769962084,-637624.769961644,-637624.769961459,-637624.769961378,-637624.769961341,-637624.769961322,-637624.769961312,-637624.769961306,-637624.769961303,-637624.769961301,-637624.769961299,-637624.769961299,-637624.769961298,-637624.769961298,-637624.769961298,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297,-637624.769961297
"sla",30,"pn",-651035.648969454,-631414.50127523,-629896.3039576,-628183.730093659,-628093.443547888,-628058.910611821,-628039.21274907,-628022.527778958,-628011.920716024,-628005.615016828,-628000.65453739,-627997.413597984,-627989.718330736,-627987.823402032,-627987.390849415,-627986.73299359,-627986.170065114,-627985.978366943,-627985.877456727,-627985.831014009,-627985.808247612,-627985.779364754,-627985.696311918,-627985.66552809,-627985.662173146,-627985.641109445,-627985.552539886,-627985.505650901,-627985.499360104,-627985.497977209,-627985.496202118,-627985.492212517,-627985.483936566,-627985.466534422,-627985.434073688,-627985.431393442,-627985.430775697,-627985.430471081,-627985.430219163,-627985.429970737,-627985.429698554,-627985.429375065,-627985.428960959,-627985.428388295,-627985.427522184,-627985.426091253,-627985.424531183,-627985.423426462,-627985.422183453,-627985.420609361,-627985.420531746,-627985.42052182,-627985.4205193,-627985.420518219,-627985.420517644,-627985.420517313,-627985.420517114,-627985.420516994,-627985.420516919,-627985.420516873,-627985.420516844,-627985.420516826,-627985.420516814,-627985.420516807,-627985.420516803,-627985.4205168,-627985.420516798,-627985.420516797,-627985.420516796,-627985.420516796,-627985.420516796,-627985.420516795,-627985.420516795,-627985.420516795,-627985.420516795,-627985.420516795,-627985.420516795,-627985.420516795,-627985.420516795,-627985.420516795,-627985.420516795,-627985.420516795,-627985.420516795,-627985.420516795,-627985.420516795,-627985.420516795,-627985.420516795,-627985.420516795,-627985.420516795,-627985.420516795,-627985.420516795,-627985.420516795,-627985.420516795,-627985.420516795,-627985.420516795,-627985.420516795,-627985.420516795,-627985.420516795,-627985.420516795,-627985.420516795,-627985.420516795
"sla",30,"rec1_pn",-648290.326560889,-628879.410763372,-628854.430111438,-628850.053976283,-628846.705864144,-628845.603186799,-628843.981267502,-628843.162628444,-628842.650923123,-628842.318320576,-628842.161413507,-628842.156988987,-628842.153891582,-628842.151756009,-628842.147909194,-628842.136169047,-628842.107689621,-628842.106730721,-628842.105509896,-628842.103616752,-628842.100502054,-628842.095052394,-628842.088173181,-628842.083914353,-628842.076281593,-628842.072920426,-628842.072915849,-628842.072914219,-628842.072913548,-628842.072913256,-628842.072913125,-628842.072913064,-628842.072913035,-628842.07291302,-628842.072913013,-628842.072913009,-628842.072913007,-628842.072913006,-628842.072913005,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004,-628842.072913004
"sla",30,"rec2_pn",-649147.958264449,-631146.777602633,-630500.029540086,-628268.141466544,-628174.08890137,-628153.507024085,-628135.086459891,-628073.049232943,-628065.298161828,-628061.335964393,-628053.8542361,-628049.436692353,-628047.413661257,-628045.780099555,-628044.619913069,-628043.871823643,-628043.329241593,-628041.745303556,-628041.697101283,-628041.689639141,-628041.68502112,-628041.649084927,-628041.434465472,-628041.423937528,-628041.419399973,-628041.406378067,-628041.376159403,-628041.257352642,-628041.095198391,-628041.049167073,-628040.752850764,-628040.50345182,-628040.153382181,-628039.959671388,-628039.803873534,-628039.728474782,-628039.725316225,-628039.724649207,-628039.724341866,-628039.724164322,-628039.724039058,-628039.723936321,-628039.723844852,-628039.723757974,-628039.72367015,-628039.7235756,-628039.723467112,-628039.723334283,-628039.723160266,-628039.723069617,-628039.723068711,-628039.72306818,-628039.723067853,-628039.723067649,-628039.723067522,-628039.723067443,-628039.723067394,-628039.723067363,-628039.723067343,-628039.72306733,-628039.723067321,-628039.723067315,-628039.723067311,-628039.723067309,-628039.723067307,-628039.723067306,-628039.723067305,-628039.723067304,-628039.723067304,-628039.723067304,-628039.723067303,-628039.723067303,-628039.723067303,-628039.723067303,-628039.723067303,-628039.723067303,-628039.723067303,-628039.723067303,-628039.723067303,-628039.723067303,-628039.723067303,-628039.723067303,-628039.723067303,-628039.723067303,-628039.723067303,-628039.723067303,-628039.723067303,-628039.723067303,-628039.723067303,-628039.723067303,-628039.723067303,-628039.723067303,-628039.723067303,-628039.723067303,-628039.723067303,-628039.723067303,-628039.723067303,-628039.723067303,-628039.723067303,-628039.723067303,-628039.723067303
"sla",30,"rec12_pn",-647031.135641129,-626946.115378029,-626924.621798645,-626921.943622766,-626921.031738803,-626920.379331347,-626920.25284019,-626920.171672047,-626920.152477077,-626920.111269562,-626920.081346277,-626919.440706057,-626919.198036731,-626919.095702058,-626919.068123003,-626919.067662107,-626919.067484699,-626919.067371766,-626919.067279348,-626919.067192091,-626919.067101388,-626919.06699887,-626919.066872529,-626919.066699606,-626919.066426212,-626919.065885306,-626919.06493084,-626919.064892666,-626919.064889234,-626919.064887956,-626919.064887327,-626919.06488698,-626919.064886776,-626919.064886651,-626919.064886572,-626919.064886522,-626919.06488649,-626919.064886469,-626919.064886456,-626919.064886447,-626919.064886441,-626919.064886437,-626919.064886434,-626919.064886433,-626919.064886432,-626919.064886431,-626919.064886431,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643,-626919.06488643
"sla",30,"rec",-662061.48983988,-626791.308530605,-626553.995050283,-626524.995906825,-626517.640888596,-626511.413602378,-626495.143786887,-626463.943422341,-626455.676453764,-626449.354598408,-626444.054714655,-626441.262703595,-626439.168489899,-626438.009622592,-626436.654371908,-626436.43063115,-626435.237604962,-626431.244111951,-626428.010583157,-626419.608673101,-626395.301682767,-626391.206280036,-626387.583992339,-626383.444604542,-626375.861167933,-626366.175950127,-626358.34901136,-626352.55179412,-626349.214141246,-626345.828952195,-626344.802293723,-626344.617682744,-626344.536524725,-626344.359655338,-626344.282799961,-626344.262191346,-626344.21571403,-626344.199675519,-626344.198889488,-626344.198606312,-626344.198501369,-626344.198460656,-626344.198443661,-626344.198435928,-626344.198432103,-626344.198430073,-626344.198428932,-626344.198428264,-626344.198427858,-626344.198427605,-626344.198427444,-626344.198427339,-626344.198427269,-626344.198427222,-626344.19842719,-626344.198427168,-626344.198427152,-626344.198427141,-626344.198427133,-626344.198427128,-626344.198427124,-626344.198427121,-626344.198427119,-626344.198427118,-626344.198427116,-626344.198427116,-626344.198427115,-626344.198427115,-626344.198427114,-626344.198427114,-626344.198427114,-626344.198427114,-626344.198427114,-626344.198427114,-626344.198427114,-626344.198427114,-626344.198427114,-626344.198427114,-626344.198427113,-626344.198427113,-626344.198427113,-626344.198427113,-626344.198427113,-626344.198427113,-626344.198427113,-626344.198427113,-626344.198427113,-626344.198427113,-626344.198427113,-626344.198427113,-626344.198427113,-626344.198427113,-626344.198427113,-626344.198427113,-626344.198427113,-626344.198427113,-626344.198427113,-626344.198427113,-626344.198427113,-626344.198427113,-626344.198427113
"sla",30,"vanila",-720850.40796867,-630059.086832756,-629305.510303999,-629145.831468644,-629004.834512013,-628950.021736745,-628926.799987855,-628901.356903122,-628894.22629081,-628891.413670358,-628885.698937513,-628875.568171634,-628873.151164356,-628870.876486149,-628867.905248937,-628865.212068085,-628862.767458314,-628862.219010596,-628862.014057942,-628861.203301598,-628860.88306286,-628860.343682291,-628859.868250379,-628859.230329881,-628859.147873665,-628859.060823978,-628858.891957685,-628858.796472796,-628858.739970265,-628858.729463462,-628858.726926651,-628858.720367544,-628858.709542913,-628858.702535474,-628858.697753182,-628858.695633434,-628858.686272227,-628858.666174052,-628858.655398356,-628858.638090964,-628858.604948046,-628858.551379257,-628858.508331247,-628858.486449762,-628858.432932584,-628858.410901089,-628858.335526361,-628858.304083292,-628858.283592254,-628858.274526809,-628858.273007585,-628858.27200001,-628858.271072435,-628858.269988058,-628858.267754493,-628858.253630816,-628858.251655266,-628858.250529647,-628858.2491369,-628858.24596843,-628858.190976347,-628857.402641364,-628857.165610043,-628857.125475443,-628857.118861916,-628857.093782532,-628857.057921429,-628857.057155406,-628857.056599897,-628857.056048888,-628857.055346273,-628857.054406606,-628857.045446137,-628855.164302071,-628854.509289517,-628854.493242266,-628854.484958763,-628854.455535775,-628854.388245974,-628854.375139366,-628854.372278987,-628854.369593487,-628854.366961347,-628854.364440564,-628854.361962041,-628854.359429213,-628854.356552368,-628854.352703696,-628854.351161775,-628854.349752127,-628854.348140702,-628854.346237547,-628854.34387169,-628854.342018779,-628854.341789127,-628854.341743422,-628854.341727595,-628854.341720436,-628854.341716841,-628854.34171494,-628854.341713901
"sla",30,"nndsvd",-717600.315721726,-629789.857558932,-629478.456387715,-629331.914065549,-629270.289205918,-629230.050819938,-629211.17291223,-629192.26237781,-629168.709433692,-629150.473919261,-629134.926807784,-629121.017661102,-629114.02335861,-629110.602331378,-629107.298944181,-629104.120290388,-629101.821526683,-629100.803825973,-629100.307372685,-629099.03797852,-629096.70416712,-629092.32963829,-629089.917388329,-629088.119564021,-629087.453485305,-629087.236161159,-629087.052425838,-629086.971943322,-629086.880387077,-629086.49101512,-629085.177169814,-629083.752935679,-629083.136762525,-629082.785910869,-629082.286573144,-629082.103287899,-629081.853351961,-629081.672589242,-629081.114163208,-629080.64558269,-629079.976890711,-629078.389642276,-629077.130183875,-629074.678457885,-629074.112404501,-629073.417425321,-629072.55772037,-629069.998244061,-629065.744618593,-629062.599690032,-629061.731461541,-629060.784020268,-629060.321227378,-629059.673388335,-629059.014056791,-629058.488763321,-629057.701399539,-629057.56080751,-629057.340998679,-629056.325782628,-629053.150183455,-629052.075949551,-629050.418793953,-629048.262926222,-629047.311145046,-629044.950990247,-629042.685170272,-629041.227179367,-629039.885865074,-629038.526535217,-629037.632099811,-629036.138571263,-629034.629706021,-629032.875113054,-629031.963997481,-629030.571402445,-629029.355699253,-629027.496005779,-629027.18433284,-629026.707630866,-629026.547599527,-629026.385940754,-629026.250919184,-629026.166687727,-629025.87603884,-629022.143615858,-629013.440086291,-628995.368378809,-628940.394218491,-626614.067282671,-626590.648018498,-626585.141680877,-626571.50490261,-626567.192307969,-626566.571028091,-626566.273958844,-626566.258111737,-626566.225892876,-626566.223654229,-626566.22313646,-626566.222637003
"sla",30,"random",-788465.900180584,-630152.831577595,-629156.335840957,-629040.074038224,-628995.741056544,-628960.745285561,-628934.07317216,-628926.856211414,-628918.610454911,-628911.922427777,-628905.866957054,-628898.831081823,-628897.123593915,-628895.688046244,-628894.482492024,-628893.933378225,-628893.487941589,-628892.202189959,-628891.320159489,-628890.331405611,-628889.746814003,-628887.411057369,-628878.845412809,-628872.48975996,-628866.708204415,-628856.070864717,-628854.189984679,-628851.614225122,-628850.785626061,-628850.014264083,-628849.674202569,-628849.490913582,-628849.335699736,-628849.201859755,-628848.850374856,-628847.77500116,-628846.317984933,-628845.966189329,-628845.642748684,-628845.56825018,-628845.257310422,-628845.116659442,-628845.000980249,-628844.927549279,-628844.791814124,-628844.791069267,-628844.790787165,-628844.790554484,-628844.789970755,-628844.787963769,-628844.780463725,-628844.750397584,-628844.647203133,-628844.645576771,-628844.645548055,-628844.645544094,-628844.645543204,-628844.645542943,-628844.645542856,-628844.645542825,-628844.645542813,-628844.645542809,-628844.645542807,-628844.645542807,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806,-628844.645542806
"sla",50,"pn",-613795.492020774,-583169.49593765,-580799.59274543,-580667.277645989,-580616.574747285,-580589.758987105,-580586.527603668,-580581.619368209,-580559.341353605,-580484.938306266,-580380.437606137,-580364.184319989,-580362.556841239,-580362.158489648,-580361.797172103,-580361.673901431,-580360.091327414,-580359.719711639,-580359.116359801,-580358.685189299,-580358.645430049,-580358.638015906,-580358.631358267,-580358.593934779,-580358.593611199,-580358.593233225,-580358.592451908,-580358.591226773,-580358.591110861,-580358.591093509,-580358.591088075,-580358.591085009,-580358.59108278,-580358.591080964,-580358.59107935,-580358.591077781,-580358.591076113,-580358.591074176,-580358.591071714,-580358.591068275,-580358.591062933,-580358.591053474,-580358.591033524,-580358.590978872,-580358.590742165,-580358.587692371,-580358.585157629,-580358.585111871,-580358.585089574,-580358.585078576,-580358.585073146,-580358.58507046,-580358.585069124,-580358.585068421,-580358.585068018,-580358.585067785,-580358.58506765,-580358.585067572,-580358.585067527,-580358.585067501,-580358.585067485,-580358.585067476,-580358.585067471,-580358.585067468,-580358.585067466,-580358.585067465,-580358.585067464,-580358.585067464,-580358.585067464,-580358.585067464,-580358.585067464,-580358.585067463,-580358.585067463,-580358.585067463,-580358.585067463,-580358.585067463,-580358.585067463,-580358.585067463,-580358.585067463,-580358.585067463,-580358.585067463,-580358.585067463,-580358.585067463,-580358.585067463,-580358.585067463,-580358.585067463,-580358.585067463,-580358.585067463,-580358.585067463,-580358.585067463,-580358.585067463,-580358.585067463,-580358.585067463,-580358.585067463,-580358.585067463,-580358.585067463,-580358.585067463,-580358.585067463,-580358.585067463,-580358.585067463,-580358.585067463
"sla",50,"rec1_pn",-605799.172139723,-580572.422647807,-580186.443674909,-580165.712102203,-580159.199170578,-580156.753327622,-580154.806617429,-580154.077494976,-580153.986572274,-580153.925882292,-580153.615268539,-580153.355397706,-580153.274288762,-580153.273188722,-580153.272207783,-580153.267988131,-580153.246986514,-580153.243393152,-580153.243231896,-580153.243071933,-580153.24305091,-580153.243038938,-580153.243031716,-580153.243027245,-580153.243024435,-580153.243022654,-580153.24302152,-580153.243020796,-580153.243020332,-580153.243020035,-580153.243019843,-580153.24301972,-580153.24301964,-580153.243019589,-580153.243019556,-580153.243019534,-580153.24301952,-580153.243019511,-580153.243019506,-580153.243019502,-580153.243019499,-580153.243019498,-580153.243019497,-580153.243019496,-580153.243019496,-580153.243019496,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495,-580153.243019495
